Date,Nation,Metric,Deaths
19/07/2021,Northern Ireland,DeathsByDate,1
20/07/2021,Northern Ireland,DeathsByDate,3
20/07/2021,England,DeathsByDate,54
20/07/2021,Scotland,DeathsByDate,6
20/07/2021,Wales,DeathsByDate,5
21/07/2021,Wales,DeathsByDate,1
21/07/2021,England,DeathsByDate,48
21/07/2021,Scotland,DeathsByDate,9
21/07/2021,Northern Ireland,DeathsByDate,2
22/07/2021,Northern Ireland,DeathsByDate,3
22/07/2021,Scotland,DeathsByDate,8
22/07/2021,Wales,DeathsByDate,1
22/07/2021,England,DeathsByDate,74
23/07/2021,England,DeathsByDate,68
23/07/2021,Scotland,DeathsByDate,8
23/07/2021,Wales,DeathsByDate,4
23/07/2021,Northern Ireland,DeathsByDate,3
24/07/2021,Northern Ireland,DeathsByDate,2
24/07/2021,Wales,DeathsByDate,4
24/07/2021,England,DeathsByDate,60
24/07/2021,Scotland,DeathsByDate,2
25/07/2021,England,DeathsByDate,62
25/07/2021,Wales,DeathsByDate,4
25/07/2021,Scotland,DeathsByDate,5
25/07/2021,Northern Ireland,DeathsByDate,2
26/07/2021,Northern Ireland,DeathsByDate,0
26/07/2021,Wales,DeathsByDate,3
26/07/2021,Scotland,DeathsByDate,6
26/07/2021,England,DeathsByDate,70
27/07/2021,Scotland,DeathsByDate,9
27/07/2021,Wales,DeathsByDate,3
27/07/2021,England,DeathsByDate,61
27/07/2021,Northern Ireland,DeathsByDate,3
28/07/2021,Northern Ireland,DeathsByDate,3
28/07/2021,England,DeathsByDate,70
28/07/2021,Scotland,DeathsByDate,7
28/07/2021,Wales,DeathsByDate,4
29/07/2021,Scotland,DeathsByDate,6
29/07/2021,England,DeathsByDate,73
29/07/2021,Wales,DeathsByDate,2
29/07/2021,Northern Ireland,DeathsByDate,7
30/07/2021,Northern Ireland,DeathsByDate,7
30/07/2021,Wales,DeathsByDate,1
30/07/2021,England,DeathsByDate,90
30/07/2021,Scotland,DeathsByDate,7
31/07/2021,Scotland,DeathsByDate,7
31/07/2021,England,DeathsByDate,73
31/07/2021,Wales,DeathsByDate,3
31/07/2021,Northern Ireland,DeathsByDate,8
01/08/2021,Northern Ireland,DeathsByDate,7
01/08/2021,Scotland,DeathsByDate,12
01/08/2021,England,DeathsByDate,74
01/08/2021,Wales,DeathsByDate,4
02/08/2021,Wales,DeathsByDate,4
02/08/2021,England,DeathsByDate,76
02/08/2021,Scotland,DeathsByDate,7
02/08/2021,Northern Ireland,DeathsByDate,5
03/08/2021,Northern Ireland,DeathsByDate,2
03/08/2021,England,DeathsByDate,70
03/08/2021,Wales,DeathsByDate,5
03/08/2021,Scotland,DeathsByDate,3
04/08/2021,Scotland,DeathsByDate,7
04/08/2021,Wales,DeathsByDate,1
04/08/2021,England,DeathsByDate,79
04/08/2021,Northern Ireland,DeathsByDate,5
05/08/2021,Northern Ireland,DeathsByDate,4
05/08/2021,Wales,DeathsByDate,1
05/08/2021,England,DeathsByDate,89
05/08/2021,Scotland,DeathsByDate,7
06/08/2021,Scotland,DeathsByDate,7
06/08/2021,Wales,DeathsByDate,2
06/08/2021,England,DeathsByDate,85
06/08/2021,Northern Ireland,DeathsByDate,4
07/08/2021,Northern Ireland,DeathsByDate,6
07/08/2021,England,DeathsByDate,90
07/08/2021,Wales,DeathsByDate,1
07/08/2021,Scotland,DeathsByDate,9
08/08/2021,Wales,DeathsByDate,0
08/08/2021,Scotland,DeathsByDate,7
08/08/2021,England,DeathsByDate,67
08/08/2021,Northern Ireland,DeathsByDate,9
09/08/2021,Northern Ireland,DeathsByDate,3
09/08/2021,England,DeathsByDate,74
09/08/2021,Wales,DeathsByDate,1
09/08/2021,Scotland,DeathsByDate,6
10/08/2021,England,DeathsByDate,73
10/08/2021,Scotland,DeathsByDate,5
10/08/2021,Wales,DeathsByDate,4
10/08/2021,Northern Ireland,DeathsByDate,3
11/08/2021,Northern Ireland,DeathsByDate,5
11/08/2021,Wales,DeathsByDate,0
11/08/2021,Scotland,DeathsByDate,5
11/08/2021,England,DeathsByDate,78
12/08/2021,Scotland,DeathsByDate,3
12/08/2021,Wales,DeathsByDate,5
12/08/2021,England,DeathsByDate,91
12/08/2021,Northern Ireland,DeathsByDate,7
13/08/2021,Northern Ireland,DeathsByDate,6
13/08/2021,Wales,DeathsByDate,1
13/08/2021,England,DeathsByDate,81
13/08/2021,Scotland,DeathsByDate,10
14/08/2021,Wales,DeathsByDate,5
14/08/2021,England,DeathsByDate,86
14/08/2021,Scotland,DeathsByDate,8
14/08/2021,Northern Ireland,DeathsByDate,4
15/08/2021,Northern Ireland,DeathsByDate,4
15/08/2021,Wales,DeathsByDate,5
15/08/2021,Scotland,DeathsByDate,7
15/08/2021,England,DeathsByDate,75
16/08/2021,Scotland,DeathsByDate,4
16/08/2021,England,DeathsByDate,78
16/08/2021,Wales,DeathsByDate,1
16/08/2021,Northern Ireland,DeathsByDate,6
17/08/2021,Northern Ireland,DeathsByDate,8
17/08/2021,England,DeathsByDate,89
17/08/2021,Wales,DeathsByDate,1
17/08/2021,Scotland,DeathsByDate,4
18/08/2021,Wales,DeathsByDate,2
18/08/2021,England,DeathsByDate,89
18/08/2021,Scotland,DeathsByDate,7
18/08/2021,Northern Ireland,DeathsByDate,13
19/08/2021,Northern Ireland,DeathsByDate,6
19/08/2021,Scotland,DeathsByDate,7
19/08/2021,Wales,DeathsByDate,3
19/08/2021,England,DeathsByDate,99
20/08/2021,England,DeathsByDate,108
20/08/2021,Scotland,DeathsByDate,8
20/08/2021,Wales,DeathsByDate,4
20/08/2021,Northern Ireland,DeathsByDate,7
21/08/2021,Northern Ireland,DeathsByDate,13
21/08/2021,Wales,DeathsByDate,1
21/08/2021,Scotland,DeathsByDate,5
21/08/2021,England,DeathsByDate,97
22/08/2021,Scotland,DeathsByDate,6
22/08/2021,England,DeathsByDate,110
22/08/2021,Wales,DeathsByDate,2
22/08/2021,Northern Ireland,DeathsByDate,10
23/08/2021,Northern Ireland,DeathsByDate,11
23/08/2021,Wales,DeathsByDate,3
23/08/2021,England,DeathsByDate,97
23/08/2021,Scotland,DeathsByDate,9
24/08/2021,Scotland,DeathsByDate,4
24/08/2021,England,DeathsByDate,104
24/08/2021,Northern Ireland,DeathsByDate,6
24/08/2021,Wales,DeathsByDate,4
25/08/2021,Northern Ireland,DeathsByDate,9
25/08/2021,Wales,DeathsByDate,4
25/08/2021,England,DeathsByDate,86
25/08/2021,Scotland,DeathsByDate,7
26/08/2021,England,DeathsByDate,108
26/08/2021,Scotland,DeathsByDate,7
26/08/2021,Northern Ireland,DeathsByDate,8
26/08/2021,Wales,DeathsByDate,2
27/08/2021,Northern Ireland,DeathsByDate,7
27/08/2021,Wales,DeathsByDate,7
27/08/2021,England,DeathsByDate,114
27/08/2021,Scotland,DeathsByDate,11
28/08/2021,England,DeathsByDate,105
28/08/2021,Scotland,DeathsByDate,9
28/08/2021,Wales,DeathsByDate,6
28/08/2021,Northern Ireland,DeathsByDate,14
29/08/2021,Wales,DeathsByDate,8
29/08/2021,Northern Ireland,DeathsByDate,9
29/08/2021,Scotland,DeathsByDate,8
29/08/2021,England,DeathsByDate,114
30/08/2021,England,DeathsByDate,93
30/08/2021,Scotland,DeathsByDate,5
30/08/2021,Wales,DeathsByDate,5
30/08/2021,Northern Ireland,DeathsByDate,5
31/08/2021,Northern Ireland,DeathsByDate,9
31/08/2021,Wales,DeathsByDate,7
31/08/2021,Scotland,DeathsByDate,10
31/08/2021,England,DeathsByDate,102
01/09/2021,England,DeathsByDate,102
01/09/2021,Scotland,DeathsByDate,9
01/09/2021,Wales,DeathsByDate,3
01/09/2021,Northern Ireland,DeathsByDate,11
02/09/2021,Northern Ireland,DeathsByDate,9
02/09/2021,Wales,DeathsByDate,12
02/09/2021,England,DeathsByDate,105
02/09/2021,Scotland,DeathsByDate,10
03/09/2021,Scotland,DeathsByDate,11
03/09/2021,England,DeathsByDate,124
03/09/2021,Northern Ireland,DeathsByDate,8
03/09/2021,Wales,DeathsByDate,8
04/09/2021,Northern Ireland,DeathsByDate,7
04/09/2021,Wales,DeathsByDate,9
04/09/2021,England,DeathsByDate,119
04/09/2021,Scotland,DeathsByDate,10
05/09/2021,Scotland,DeathsByDate,17
05/09/2021,England,DeathsByDate,122
05/09/2021,Wales,DeathsByDate,10
05/09/2021,Northern Ireland,DeathsByDate,14
06/09/2021,Wales,DeathsByDate,8
06/09/2021,Northern Ireland,DeathsByDate,6
06/09/2021,England,DeathsByDate,129
06/09/2021,Scotland,DeathsByDate,14
07/09/2021,Scotland,DeathsByDate,19
07/09/2021,England,DeathsByDate,129
07/09/2021,Northern Ireland,DeathsByDate,8
07/09/2021,Wales,DeathsByDate,9
08/09/2021,Wales,DeathsByDate,7
08/09/2021,Northern Ireland,DeathsByDate,9
08/09/2021,England,DeathsByDate,116
08/09/2021,Scotland,DeathsByDate,11
09/09/2021,Scotland,DeathsByDate,19
09/09/2021,England,DeathsByDate,137
09/09/2021,Northern Ireland,DeathsByDate,10
09/09/2021,Wales,DeathsByDate,14
10/09/2021,Wales,DeathsByDate,11
10/09/2021,Northern Ireland,DeathsByDate,4
10/09/2021,Scotland,DeathsByDate,24
10/09/2021,England,DeathsByDate,111
11/09/2021,Scotland,DeathsByDate,20
11/09/2021,England,DeathsByDate,109
11/09/2021,Northern Ireland,DeathsByDate,9
11/09/2021,Wales,DeathsByDate,7
12/09/2021,Wales,DeathsByDate,8
12/09/2021,Northern Ireland,DeathsByDate,11
12/09/2021,England,DeathsByDate,102
12/09/2021,Scotland,DeathsByDate,20
13/09/2021,England,DeathsByDate,78
13/09/2021,Scotland,DeathsByDate,21
13/09/2021,Northern Ireland,DeathsByDate,12
13/09/2021,Wales,DeathsByDate,7
14/09/2021,Wales,DeathsByDate,10
14/09/2021,Northern Ireland,DeathsByDate,10
14/09/2021,Scotland,DeathsByDate,24
14/09/2021,England,DeathsByDate,126
15/09/2021,England,DeathsByDate,122
15/09/2021,Scotland,DeathsByDate,19
15/09/2021,Northern Ireland,DeathsByDate,6
15/09/2021,Wales,DeathsByDate,21
16/09/2021,Wales,DeathsByDate,15
16/09/2021,Northern Ireland,DeathsByDate,10
16/09/2021,England,DeathsByDate,118
16/09/2021,Scotland,DeathsByDate,19
17/09/2021,Scotland,DeathsByDate,23
17/09/2021,England,DeathsByDate,130
17/09/2021,Northern Ireland,DeathsByDate,12
17/09/2021,Wales,DeathsByDate,19
18/09/2021,Wales,DeathsByDate,8
18/09/2021,Northern Ireland,DeathsByDate,4
18/09/2021,Scotland,DeathsByDate,23
18/09/2021,England,DeathsByDate,102
19/09/2021,England,DeathsByDate,102
19/09/2021,Scotland,DeathsByDate,30
19/09/2021,Wales,DeathsByDate,3
19/09/2021,Northern Ireland,DeathsByDate,2
20/09/2021,Wales,DeathsByDate,12
20/09/2021,Northern Ireland,DeathsByDate,7
20/09/2021,Scotland,DeathsByDate,24
20/09/2021,England,DeathsByDate,116
21/09/2021,England,DeathsByDate,99
21/09/2021,Scotland,DeathsByDate,24
21/09/2021,Northern Ireland,DeathsByDate,5
21/09/2021,Wales,DeathsByDate,11
22/09/2021,Northern Ireland,DeathsByDate,9
22/09/2021,Wales,DeathsByDate,5
22/09/2021,England,DeathsByDate,114
22/09/2021,Scotland,DeathsByDate,30
23/09/2021,England,DeathsByDate,109
23/09/2021,Scotland,DeathsByDate,20
23/09/2021,Northern Ireland,DeathsByDate,9
23/09/2021,Wales,DeathsByDate,11
24/09/2021,Northern Ireland,DeathsByDate,7
24/09/2021,Wales,DeathsByDate,10
24/09/2021,England,DeathsByDate,100
24/09/2021,Scotland,DeathsByDate,22
25/09/2021,Scotland,DeathsByDate,22
25/09/2021,England,DeathsByDate,89
25/09/2021,Northern Ireland,DeathsByDate,8
25/09/2021,Wales,DeathsByDate,8
26/09/2021,Wales,DeathsByDate,12
26/09/2021,Northern Ireland,DeathsByDate,5
26/09/2021,Scotland,DeathsByDate,18
26/09/2021,England,DeathsByDate,76
27/09/2021,England,DeathsByDate,84
27/09/2021,Scotland,DeathsByDate,25
27/09/2021,Wales,DeathsByDate,13
27/09/2021,Northern Ireland,DeathsByDate,5
28/09/2021,Wales,DeathsByDate,10
28/09/2021,Northern Ireland,DeathsByDate,3
28/09/2021,Scotland,DeathsByDate,20
28/09/2021,England,DeathsByDate,88
29/09/2021,England,DeathsByDate,93
29/09/2021,Scotland,DeathsByDate,24
29/09/2021,Northern Ireland,DeathsByDate,4
29/09/2021,Wales,DeathsByDate,20
30/09/2021,Wales,DeathsByDate,13
30/09/2021,Northern Ireland,DeathsByDate,5
30/09/2021,England,DeathsByDate,95
30/09/2021,Scotland,DeathsByDate,16
01/10/2021,England,DeathsByDate,102
01/10/2021,Scotland,DeathsByDate,19
01/10/2021,Northern Ireland,DeathsByDate,5
01/10/2021,Wales,DeathsByDate,13
02/10/2021,Northern Ireland,DeathsByDate,8
02/10/2021,Wales,DeathsByDate,12
02/10/2021,Scotland,DeathsByDate,24
02/10/2021,England,DeathsByDate,73
03/10/2021,Scotland,DeathsByDate,18
03/10/2021,England,DeathsByDate,78
03/10/2021,Northern Ireland,DeathsByDate,4
03/10/2021,Wales,DeathsByDate,6
04/10/2021,Northern Ireland,DeathsByDate,5
04/10/2021,Wales,DeathsByDate,8
04/10/2021,England,DeathsByDate,84
04/10/2021,Scotland,DeathsByDate,16
05/10/2021,Scotland,DeathsByDate,28
05/10/2021,England,DeathsByDate,96
05/10/2021,Northern Ireland,DeathsByDate,3
05/10/2021,Wales,DeathsByDate,8
06/10/2021,Wales,DeathsByDate,16
06/10/2021,England,DeathsByDate,79
06/10/2021,Northern Ireland,DeathsByDate,6
06/10/2021,Scotland,DeathsByDate,13
07/10/2021,Scotland,DeathsByDate,20
07/10/2021,England,DeathsByDate,95
07/10/2021,Northern Ireland,DeathsByDate,5
07/10/2021,Wales,DeathsByDate,13
08/10/2021,Wales,DeathsByDate,9
08/10/2021,Northern Ireland,DeathsByDate,5
08/10/2021,England,DeathsByDate,95
08/10/2021,Scotland,DeathsByDate,13
09/10/2021,Scotland,DeathsByDate,15
09/10/2021,England,DeathsByDate,94
09/10/2021,Northern Ireland,DeathsByDate,6
09/10/2021,Wales,DeathsByDate,6
10/10/2021,Wales,DeathsByDate,12
10/10/2021,Northern Ireland,DeathsByDate,3
10/10/2021,England,DeathsByDate,82
10/10/2021,Scotland,DeathsByDate,17
11/10/2021,Scotland,DeathsByDate,27
11/10/2021,England,DeathsByDate,97
11/10/2021,Northern Ireland,DeathsByDate,6
11/10/2021,Wales,DeathsByDate,8
12/10/2021,Wales,DeathsByDate,15
12/10/2021,England,DeathsByDate,96
12/10/2021,Scotland,DeathsByDate,20
12/10/2021,Northern Ireland,DeathsByDate,5
13/10/2021,Northern Ireland,DeathsByDate,8
13/10/2021,England,DeathsByDate,99
13/10/2021,Scotland,DeathsByDate,17
13/10/2021,Wales,DeathsByDate,13
14/10/2021,Wales,DeathsByDate,17
14/10/2021,England,DeathsByDate,114
14/10/2021,Northern Ireland,DeathsByDate,9
14/10/2021,Scotland,DeathsByDate,21
15/10/2021,England,DeathsByDate,108
15/10/2021,Scotland,DeathsByDate,14
15/10/2021,Northern Ireland,DeathsByDate,7
15/10/2021,Wales,DeathsByDate,11
16/10/2021,Wales,DeathsByDate,13
16/10/2021,England,DeathsByDate,105
16/10/2021,Scotland,DeathsByDate,21
16/10/2021,Northern Ireland,DeathsByDate,11
17/10/2021,Northern Ireland,DeathsByDate,6
17/10/2021,England,DeathsByDate,109
17/10/2021,Scotland,DeathsByDate,16
17/10/2021,Wales,DeathsByDate,10
18/10/2021,Wales,DeathsByDate,14
18/10/2021,England,DeathsByDate,97
18/10/2021,Northern Ireland,DeathsByDate,12
18/10/2021,Scotland,DeathsByDate,16
19/10/2021,Scotland,DeathsByDate,14
19/10/2021,England,DeathsByDate,109
19/10/2021,Northern Ireland,DeathsByDate,7
19/10/2021,Wales,DeathsByDate,12
20/10/2021,Wales,DeathsByDate,16
20/10/2021,England,DeathsByDate,116
20/10/2021,Northern Ireland,DeathsByDate,3
20/10/2021,Scotland,DeathsByDate,19
21/10/2021,Scotland,DeathsByDate,23
21/10/2021,England,DeathsByDate,115
21/10/2021,Northern Ireland,DeathsByDate,6
21/10/2021,Wales,DeathsByDate,20
22/10/2021,Wales,DeathsByDate,4
22/10/2021,Scotland,DeathsByDate,18
22/10/2021,England,DeathsByDate,115
22/10/2021,Northern Ireland,DeathsByDate,13
23/10/2021,England,DeathsByDate,131
23/10/2021,Northern Ireland,DeathsByDate,7
23/10/2021,Scotland,DeathsByDate,25
23/10/2021,Wales,DeathsByDate,9
24/10/2021,Wales,DeathsByDate,15
24/10/2021,England,DeathsByDate,120
24/10/2021,Scotland,DeathsByDate,26
24/10/2021,Northern Ireland,DeathsByDate,6
25/10/2021,England,DeathsByDate,123
25/10/2021,Northern Ireland,DeathsByDate,6
25/10/2021,Scotland,DeathsByDate,14
25/10/2021,Wales,DeathsByDate,6
26/10/2021,Wales,DeathsByDate,15
26/10/2021,England,DeathsByDate,132
26/10/2021,Scotland,DeathsByDate,23
26/10/2021,Northern Ireland,DeathsByDate,8
27/10/2021,England,DeathsByDate,140
27/10/2021,Scotland,DeathsByDate,14
27/10/2021,Northern Ireland,DeathsByDate,10
27/10/2021,Wales,DeathsByDate,13
28/10/2021,Wales,DeathsByDate,14
28/10/2021,Scotland,DeathsByDate,23
28/10/2021,England,DeathsByDate,157
28/10/2021,Northern Ireland,DeathsByDate,5
29/10/2021,Scotland,DeathsByDate,24
29/10/2021,England,DeathsByDate,132
29/10/2021,Northern Ireland,DeathsByDate,14
29/10/2021,Wales,DeathsByDate,15
30/10/2021,Wales,DeathsByDate,16
30/10/2021,Scotland,DeathsByDate,18
30/10/2021,Northern Ireland,DeathsByDate,7
30/10/2021,England,DeathsByDate,124
31/10/2021,England,DeathsByDate,151
31/10/2021,Northern Ireland,DeathsByDate,10
31/10/2021,Scotland,DeathsByDate,15
31/10/2021,Wales,DeathsByDate,19
01/11/2021,Wales,DeathsByDate,10
01/11/2021,Scotland,DeathsByDate,29
01/11/2021,England,DeathsByDate,146
01/11/2021,Northern Ireland,DeathsByDate,5
02/11/2021,England,DeathsByDate,132
02/11/2021,Northern Ireland,DeathsByDate,7
02/11/2021,Scotland,DeathsByDate,16
02/11/2021,Wales,DeathsByDate,10
03/11/2021,Wales,DeathsByDate,14
03/11/2021,Northern Ireland,DeathsByDate,13
03/11/2021,England,DeathsByDate,135
03/11/2021,Scotland,DeathsByDate,22
04/11/2021,England,DeathsByDate,131
04/11/2021,Northern Ireland,DeathsByDate,7
04/11/2021,Scotland,DeathsByDate,23
04/11/2021,Wales,DeathsByDate,8
05/11/2021,Wales,DeathsByDate,9
05/11/2021,Scotland,DeathsByDate,17
05/11/2021,England,DeathsByDate,131
05/11/2021,Northern Ireland,DeathsByDate,9
06/11/2021,Scotland,DeathsByDate,19
06/11/2021,Northern Ireland,DeathsByDate,9
06/11/2021,England,DeathsByDate,135
06/11/2021,Wales,DeathsByDate,7
07/11/2021,Wales,DeathsByDate,12
07/11/2021,Northern Ireland,DeathsByDate,9
07/11/2021,Scotland,DeathsByDate,16
07/11/2021,England,DeathsByDate,123
08/11/2021,England,DeathsByDate,128
08/11/2021,Scotland,DeathsByDate,15
08/11/2021,Northern Ireland,DeathsByDate,8
08/11/2021,Wales,DeathsByDate,10
09/11/2021,Wales,DeathsByDate,11
09/11/2021,Northern Ireland,DeathsByDate,8
09/11/2021,Scotland,DeathsByDate,7
09/11/2021,England,DeathsByDate,131
10/11/2021,Northern Ireland,DeathsByDate,10
10/11/2021,Scotland,DeathsByDate,14
10/11/2021,England,DeathsByDate,129
10/11/2021,Wales,DeathsByDate,15
11/11/2021,Wales,DeathsByDate,13
11/11/2021,Scotland,DeathsByDate,12
11/11/2021,England,DeathsByDate,128
11/11/2021,Northern Ireland,DeathsByDate,5
12/11/2021,England,DeathsByDate,107
12/11/2021,Northern Ireland,DeathsByDate,5
12/11/2021,Scotland,DeathsByDate,17
12/11/2021,Wales,DeathsByDate,16
13/11/2021,Wales,DeathsByDate,16
13/11/2021,England,DeathsByDate,117
13/11/2021,Scotland,DeathsByDate,12
13/11/2021,Northern Ireland,DeathsByDate,7
14/11/2021,England,DeathsByDate,108
14/11/2021,Northern Ireland,DeathsByDate,2
14/11/2021,Scotland,DeathsByDate,15
14/11/2021,Wales,DeathsByDate,9
15/11/2021,Scotland,DeathsByDate,18
15/11/2021,Wales,DeathsByDate,10
15/11/2021,England,DeathsByDate,136
15/11/2021,Northern Ireland,DeathsByDate,7
16/11/2021,England,DeathsByDate,134
16/11/2021,Northern Ireland,DeathsByDate,13
16/11/2021,Scotland,DeathsByDate,11
16/11/2021,Wales,DeathsByDate,8
17/11/2021,Scotland,DeathsByDate,14
17/11/2021,Wales,DeathsByDate,12
17/11/2021,Northern Ireland,DeathsByDate,6
17/11/2021,England,DeathsByDate,95
18/11/2021,Northern Ireland,DeathsByDate,9
18/11/2021,England,DeathsByDate,106
18/11/2021,Wales,DeathsByDate,4
18/11/2021,Scotland,DeathsByDate,12
19/11/2021,Scotland,DeathsByDate,11
19/11/2021,Wales,DeathsByDate,16
19/11/2021,Northern Ireland,DeathsByDate,8
19/11/2021,England,DeathsByDate,107
20/11/2021,England,DeathsByDate,105
20/11/2021,Northern Ireland,DeathsByDate,12
20/11/2021,Wales,DeathsByDate,14
20/11/2021,Scotland,DeathsByDate,12
21/11/2021,Wales,DeathsByDate,8
21/11/2021,Scotland,DeathsByDate,11
21/11/2021,Northern Ireland,DeathsByDate,4
21/11/2021,England,DeathsByDate,98
22/11/2021,Northern Ireland,DeathsByDate,3
22/11/2021,England,DeathsByDate,100
22/11/2021,Scotland,DeathsByDate,17
22/11/2021,Wales,DeathsByDate,11
23/11/2021,Scotland,DeathsByDate,14
23/11/2021,Wales,DeathsByDate,9
23/11/2021,England,DeathsByDate,119
23/11/2021,Northern Ireland,DeathsByDate,7
24/11/2021,England,DeathsByDate,105
24/11/2021,Northern Ireland,DeathsByDate,5
24/11/2021,Wales,DeathsByDate,7
24/11/2021,Scotland,DeathsByDate,6
25/11/2021,Wales,DeathsByDate,9
25/11/2021,Scotland,DeathsByDate,11
25/11/2021,England,DeathsByDate,112
25/11/2021,Northern Ireland,DeathsByDate,9
26/11/2021,England,DeathsByDate,102
26/11/2021,Northern Ireland,DeathsByDate,7
26/11/2021,Wales,DeathsByDate,9
26/11/2021,Scotland,DeathsByDate,14
27/11/2021,Scotland,DeathsByDate,18
27/11/2021,Wales,DeathsByDate,6
27/11/2021,England,DeathsByDate,97
27/11/2021,Northern Ireland,DeathsByDate,3
28/11/2021,England,DeathsByDate,104
28/11/2021,Northern Ireland,DeathsByDate,8
28/11/2021,Scotland,DeathsByDate,18
28/11/2021,Wales,DeathsByDate,13
29/11/2021,Wales,DeathsByDate,5
29/11/2021,Scotland,DeathsByDate,17
29/11/2021,England,DeathsByDate,117
29/11/2021,Northern Ireland,DeathsByDate,5
30/11/2021,Northern Ireland,DeathsByDate,5
30/11/2021,England,DeathsByDate,109
30/11/2021,Scotland,DeathsByDate,5
30/11/2021,Wales,DeathsByDate,3
01/12/2021,Wales,DeathsByDate,13
01/12/2021,Scotland,DeathsByDate,14
01/12/2021,Northern Ireland,DeathsByDate,4
01/12/2021,England,DeathsByDate,107
02/12/2021,Northern Ireland,DeathsByDate,3
02/12/2021,England,DeathsByDate,94
02/12/2021,Scotland,DeathsByDate,15
02/12/2021,Wales,DeathsByDate,11
03/12/2021,Scotland,DeathsByDate,10
03/12/2021,Wales,DeathsByDate,5
03/12/2021,England,DeathsByDate,123
03/12/2021,Northern Ireland,DeathsByDate,9
04/12/2021,Northern Ireland,DeathsByDate,8
04/12/2021,England,DeathsByDate,129
04/12/2021,Wales,DeathsByDate,11
04/12/2021,Scotland,DeathsByDate,14
05/12/2021,Scotland,DeathsByDate,10
05/12/2021,Wales,DeathsByDate,9
05/12/2021,Northern Ireland,DeathsByDate,3
05/12/2021,England,DeathsByDate,95
